job_id,depth,seed,k,scenario,obj_val,time
15076736,8.0,1.0,3.0,0.0,4.0,349.72
15077610,7.0,4.0,2.0,5.0,4.000000000003036,25.04
15077133,5.0,8.0,6.0,5.0,4.49999257249735,209.14
15076780,8.0,15.0,4.0,0.0,3.574468085106383,7863.62
15076275,6.0,20.0,7.0,0.0,4.235278947653387,6368.6
15077368,6.0,3.0,4.0,5.0,4.0,588.48
15076068,5.0,23.0,10.0,0.0,3.8888888888888893,6024.44
15077280,6.0,5.0,1.0,5.0,6.999999999999998,4.66
15077315,6.0,10.0,2.0,5.0,4.0,11.16
15076131,6.0,26.0,2.0,0.0,4.0,8.81
15077062,5.0,27.0,3.0,5.0,4.500000000000006,21.58
15077149,5.0,24.0,6.0,5.0,4.5,407.53
15077957,8.0,21.0,3.0,5.0,4.0,1261.27
15076080,6.0,5.0,1.0,0.0,6.999999999199999,8.14
15075795,5.0,20.0,1.0,0.0,7.999999999999998,8.08
15076446,7.0,11.0,3.0,0.0,3.999999999333504,47.26
15076225,6.0,30.0,5.0,0.0,3.6923076923076925,490.79
15077328,6.0,23.0,2.0,5.0,4.235293853529882,12.96
15077085,5.0,20.0,4.0,5.0,4.499999997253825,49.31
15076788,8.0,23.0,4.0,0.0,2.88,3121.86
15077653,7.0,17.0,3.0,5.0,4.0,291.4
15077023,5.0,18.0,2.0,5.0,4.5,13.74
15076284,6.0,29.0,7.0,0.0,3.888888888888889,14021.25
15076009,5.0,24.0,8.0,0.0,4.235294117647059,192.75
15077947,8.0,11.0,3.0,5.0,4.0,1089.54
15075898,5.0,3.0,5.0,0.0,4.0,137.66
15077206,5.0,21.0,8.0,5.0,4.5,11255.35
15076078,6.0,3.0,1.0,0.0,7.0,9.08
15076741,8.0,6.0,3.0,0.0,4.0,474.08
15076740,8.0,5.0,3.0,0.0,4.0,616.83
15076249,6.0,24.0,6.0,0.0,4.235273991985051,1541.66
15075939,5.0,14.0,6.0,0.0,4.235291595263262,61.66
15076518,7.0,23.0,5.0,0.0,3.0,920.06
15076203,6.0,8.0,5.0,0.0,3.9841897233201586,130.17
15077602,7.0,26.0,1.0,5.0,7.999995457735243,4.48
15076038,5.0,23.0,9.0,0.0,3.8888838804722523,25261.92
15077105,5.0,10.0,5.0,5.0,4.000000000000001,116.29
15076066,5.0,21.0,10.0,0.0,3.984189723320158,6732.12
15076483,7.0,18.0,4.0,0.0,3.9999934737058984,931.58
15076098,6.0,23.0,1.0,0.0,6.999999999199999,8.44
15076445,7.0,10.0,3.0,0.0,4.0,227.12
15075935,5.0,10.0,6.0,0.0,4.0,118.42
15077182,5.0,27.0,7.0,5.0,4.499993824927473,505.46
15077902,8.0,26.0,1.0,5.0,7.999995378108456,11.9
15076048,5.0,3.0,10.0,0.0,3.984189723320158,41881.02
15076077,6.0,2.0,1.0,0.0,8.0,8.8
15077178,5.0,23.0,7.0,5.0,4.235288485748243,1602.81
15076107,6.0,2.0,2.0,0.0,4.235294117123528,14.17
15075995,5.0,10.0,8.0,0.0,3.989439427638369,13851.28
15077593,7.0,17.0,1.0,5.0,6.999996277022463,13.9
15077123,5.0,28.0,5.0,5.0,4.0,347.59
15077025,5.0,20.0,2.0,5.0,4.5,15.89
15077939,8.0,3.0,3.0,5.0,3.9999943820407706,2488.67
15077943,8.0,7.0,3.0,5.0,4.0,1524.99
15075905,5.0,10.0,5.0,0.0,4.0,77.78
15076273,6.0,18.0,7.0,0.0,4.499985783098209,4839.28
15075880,5.0,15.0,4.0,0.0,3.9999995931020726,16.91
15076208,6.0,13.0,5.0,0.0,3.999989585993414,3919.04
15077066,5.0,1.0,4.0,5.0,3.999999601887323,44.23
15076139,6.0,4.0,3.0,0.0,3.9999997097701367,14.54
15076110,6.0,5.0,2.0,0.0,4.0,8.72
15077276,6.0,1.0,1.0,5.0,7.0,5.31
15076215,6.0,20.0,5.0,0.0,4.235294117647059,285.74
15076680,8.0,5.0,1.0,0.0,3.999999999999998,14.84
15077388,6.0,23.0,4.0,5.0,4.0,888.04
15076469,7.0,4.0,4.0,0.0,3.999986092293742,455.51
15075973,5.0,18.0,7.0,0.0,4.5,100.08
15076551,7.0,26.0,6.0,0.0,3.5294117647058822,18397.66
15077301,6.0,26.0,1.0,5.0,7.999999999999998,4.63
15076368,6.0,23.0,10.0,0.0,3.733329241709833,5486.86
15076455,7.0,20.0,3.0,0.0,4.0,312.99
15075802,5.0,27.0,1.0,0.0,9.0,8.88
15076540,7.0,15.0,6.0,0.0,3.4285714285714284,3233.1
15076222,6.0,27.0,5.0,0.0,3.857142857142857,850.75
15077584,7.0,8.0,1.0,5.0,7.0,4.78
15077008,5.0,3.0,2.0,5.0,4.0,5.52
15076084,6.0,9.0,1.0,0.0,9.0,8.33
15077316,6.0,11.0,2.0,5.0,4.0,7.14
15076286,6.0,1.0,8.0,0.0,3.8181749189130603,26510.16
15077985,8.0,19.0,4.0,5.0,3.6923076923076925,7014.94
15076231,6.0,6.0,6.0,0.0,3.8571428571428568,526.36
15075844,5.0,9.0,3.0,0.0,4.499999500549461,14.02
15077671,7.0,5.0,4.0,5.0,3.9999921095619566,37860.88
15076462,7.0,27.0,3.0,0.0,4.000000000000001,100.56
15077132,5.0,7.0,6.0,5.0,4.0,453.07
15076824,8.0,29.0,5.0,0.0,3.36,38391.28
15077938,8.0,2.0,3.0,5.0,4.0,307.96
15076008,5.0,23.0,8.0,0.0,3.888884263372863,1216.96
15077004,5.0,29.0,1.0,5.0,6.999997888508889,3.67
15076767,8.0,2.0,4.0,0.0,3.428571428571429,1368.76
15077122,5.0,27.0,5.0,5.0,4.5,94.6
15077068,5.0,3.0,4.0,5.0,3.9999999999999996,32.92
15077897,8.0,21.0,1.0,5.0,7.999999999999997,12.53
15077047,5.0,12.0,3.0,5.0,4.4999998706623785,14.08
15076531,7.0,6.0,6.0,0.0,3.483864085273147,30593.35
15076217,6.0,22.0,5.0,0.0,3.775276179023306,630.48
15076187,6.0,22.0,4.0,0.0,4.0,133.68
15076982,5.0,7.0,1.0,5.0,6.0,9.32
15077950,8.0,14.0,3.0,5.0,4.0,943.83
15076504,7.0,9.0,5.0,0.0,3.984189723320158,25968.32
15077286,6.0,11.0,1.0,5.0,6.999999999999998,12.65
15077393,6.0,28.0,4.0,5.0,3.999994399714296,2291.33
15077092,5.0,27.0,4.0,5.0,4.499999500247111,42.07
15077414,6.0,19.0,5.0,5.0,3.857142857142857,936.17
15077086,5.0,21.0,4.0,5.0,4.499995001649161,79.55
15077202,5.0,17.0,8.0,5.0,3.8684139657004932,11100.4
15075825,5.0,20.0,2.0,0.0,4.235294117647059,9.89
15077658,7.0,22.0,3.0,5.0,4.0,210.68
15077106,5.0,11.0,5.0,5.0,3.9999999979999954,72.33
15075788,5.0,13.0,1.0,0.0,7.0,9.69
15076425,7.0,20.0,2.0,0.0,4.0,27.67
15076714,8.0,9.0,2.0,0.0,3.999999999000006,38.68
15076394,7.0,19.0,1.0,0.0,5.999999999999989,14.4
15077910,8.0,4.0,2.0,5.0,3.9999999990001243,53.94
15076250,6.0,25.0,6.0,0.0,3.8620611005392105,1878.35
15077597,7.0,21.0,1.0,5.0,8.0,4.55
15076296,6.0,11.0,8.0,0.0,3.906976744186047,5406.68
15076395,7.0,20.0,1.0,0.0,7.0,14.75
15075967,5.0,12.0,7.0,0.0,4.080965018257119,329.61
15076116,6.0,11.0,2.0,0.0,4.0,10.71
15076288,6.0,3.0,8.0,0.0,3.968503937007874,18372.41
15076011,5.0,26.0,8.0,0.0,3.951219512195122,691.34
15075874,5.0,9.0,4.0,0.0,4.4999995005494995,28.7
15075945,5.0,20.0,6.0,0.0,4.235294117647059,62.62
15075834,5.0,29.0,2.0,0.0,3.9999999999998233,9.84
15075848,5.0,13.0,3.0,0.0,4.0,12.07
15075831,5.0,26.0,2.0,0.0,4.235294117123335,11.27
15076704,8.0,29.0,1.0,0.0,4.0,13.35
15075790,5.0,15.0,1.0,0.0,5.999999999999997,9.73
15076398,7.0,23.0,1.0,0.0,7.0,14.28
15075857,5.0,22.0,3.0,0.0,4.0,11.11
15077082,5.0,17.0,4.0,5.0,4.0,32.02
15076302,6.0,17.0,8.0,0.0,3.906968407219882,29576.01
15076269,6.0,14.0,7.0,0.0,4.235285577358936,4888.93
15075889,5.0,24.0,4.0,0.0,4.2352937647055295,23.39
15077169,5.0,14.0,7.0,5.0,4.0,1664.2
15076441,7.0,6.0,3.0,0.0,4.0,104.2
15076046,5.0,1.0,10.0,0.0,3.8620643314123404,5588.28
15075979,5.0,24.0,7.0,0.0,4.235294117647059,153.52
15076191,6.0,26.0,4.0,0.0,4.0,73.63
15077677,7.0,11.0,4.0,5.0,4.0,6282.14
15075993,5.0,8.0,8.0,0.0,3.9873417721518982,555.25
15076379,7.0,4.0,1.0,0.0,6.0,8.94
15076713,8.0,8.0,2.0,0.0,4.0,26.74
15076384,7.0,9.0,1.0,0.0,6.999999999199999,14.02
15075846,5.0,11.0,3.0,0.0,4.0,11.32
15076029,5.0,14.0,9.0,0.0,4.235286887872103,702.88
15077409,6.0,14.0,5.0,5.0,3.99999396413083,16372.27
15075787,5.0,12.0,1.0,0.0,8.0,9.69
15077233,5.0,18.0,9.0,5.0,4.4999945114676025,3449.9
15076992,5.0,17.0,1.0,5.0,6.999999999999998,8.86
15076043,5.0,28.0,9.0,0.0,3.943655880934801,24811.14
15077382,6.0,17.0,4.0,5.0,4.0,421.05
15077228,5.0,13.0,9.0,5.0,3.9894400325251103,39033.65
15076476,7.0,11.0,4.0,0.0,4.0,676.09
15077193,5.0,8.0,8.0,5.0,4.499986499452357,8353.62
15077338,6.0,3.0,3.0,5.0,3.999999442440282,42.43
15077953,8.0,17.0,3.0,5.0,3.9999954386919034,2562.1
15077635,7.0,29.0,2.0,5.0,4.0,14.32
15077127,5.0,2.0,6.0,5.0,4.235294117647059,927.31
15077142,5.0,17.0,6.0,5.0,3.9298245614035086,264.74
15076402,7.0,27.0,1.0,0.0,5.999999999999997,14.15
15077981,8.0,15.0,4.0,5.0,3.857142857142857,18608.92
15076679,8.0,4.0,1.0,0.0,3.999999999999997,16.83
15076536,7.0,11.0,6.0,0.0,3.5999999999999996,15464.17
15076984,5.0,9.0,1.0,5.0,8.999998842975206,10.28
15077247,5.0,2.0,10.0,5.0,4.235294117647059,7062.62
15075798,5.0,23.0,1.0,0.0,6.999999999999998,9.6
15076747,8.0,12.0,3.0,0.0,3.0,207.84
15077323,6.0,18.0,2.0,5.0,4.5,15.36
15077214,5.0,29.0,8.0,5.0,3.943661971830986,1649.57
15076164,6.0,29.0,3.0,0.0,4.000000000000001,15.71
15077070,5.0,5.0,4.0,5.0,4.0,57.4
15077883,8.0,7.0,1.0,5.0,5.999997246936225,7.42
15075957,5.0,2.0,7.0,0.0,4.235288245136679,139.61
15077983,8.0,17.0,4.0,5.0,3.574468085106383,22993.57
15076510,7.0,15.0,5.0,0.0,3.5744638489402845,3956.57
15077084,5.0,19.0,4.0,5.0,3.999999999999999,17.77
15077007,5.0,2.0,2.0,5.0,4.235294117647059,8.91
15076419,7.0,14.0,2.0,0.0,4.0,13.4
15076418,7.0,13.0,2.0,0.0,4.0,17.07
15077024,5.0,19.0,2.0,5.0,4.235293908961804,13.43
15076405,7.0,30.0,1.0,0.0,5.999999999999998,13.56
15076528,7.0,3.0,6.0,0.0,3.5195530726256985,7306.71
15076406,7.0,1.0,2.0,0.0,4.0,18.44
15077137,5.0,12.0,6.0,5.0,4.5,321.37
15076028,5.0,13.0,9.0,0.0,3.988484331152323,17603.31
15076711,8.0,6.0,2.0,0.0,4.0,34.32
15077326,6.0,21.0,2.0,5.0,4.2352938535298685,13.91
15076121,6.0,16.0,2.0,0.0,4.235294117647059,13.85
15077003,5.0,28.0,1.0,5.0,5.999999999999998,3.57
15075881,5.0,16.0,4.0,0.0,4.235294117647059,22.01
15075896,5.0,1.0,5.0,0.0,4.0,21.72
15077103,5.0,8.0,5.0,5.0,4.5,163.6
15077167,5.0,12.0,7.0,5.0,4.499992287365701,1200.09
15075849,5.0,14.0,3.0,0.0,4.235294116011049,16.18
15076702,8.0,27.0,1.0,0.0,3.9999999999999973,14.09
15077933,8.0,27.0,2.0,5.0,4.5,495.04
15075884,5.0,19.0,4.0,0.0,4.235294117647059,17.09
15076339,6.0,24.0,9.0,0.0,4.235275507797508,24725.67
15077140,5.0,15.0,6.0,5.0,4.235288734946534,932.86
15077617,7.0,11.0,2.0,5.0,3.999999999999167,16.15
15077234,5.0,19.0,9.0,5.0,3.84732824427481,2488.33
15076292,6.0,7.0,8.0,0.0,4.23527576200633,21001.21
15076219,6.0,24.0,5.0,0.0,4.235287801985385,241.7
15075809,5.0,4.0,2.0,0.0,4.0,8.69
15077348,6.0,13.0,3.0,5.0,4.0,63.76
15075985,5.0,30.0,7.0,0.0,3.9183673469387754,7192.22
15077680,7.0,14.0,4.0,5.0,4.0,4335.44
15076439,7.0,4.0,3.0,0.0,3.9999993522727264,40.75
15077887,8.0,11.0,1.0,5.0,5.99999877770115,5.65
15077638,7.0,2.0,3.0,5.0,4.235286888963632,1382.17
15076496,7.0,1.0,5.0,0.0,3.574468085106383,1971.91
15077194,5.0,9.0,8.0,5.0,4.0,6242.78
15075830,5.0,25.0,2.0,0.0,4.0,9.71
15075879,5.0,14.0,4.0,0.0,4.235293121107191,28.66
15077948,8.0,12.0,3.0,5.0,4.0,3171.41
15076769,8.0,4.0,4.0,0.0,3.7894736842105265,5738.03
15077646,7.0,10.0,3.0,5.0,4.0,415.19
15077890,8.0,14.0,1.0,5.0,6.0,11.88
15075984,5.0,29.0,7.0,0.0,3.9298245614035086,278.28
15077909,8.0,3.0,2.0,5.0,3.9999999990000497,110.44
15076188,6.0,23.0,4.0,0.0,3.733332085796382,43.41
15076772,8.0,7.0,4.0,0.0,3.9999825401947136,4404.37
15077034,5.0,29.0,2.0,5.0,4.0,6.67
15076263,6.0,8.0,7.0,0.0,3.9789473684210526,808.51
15076495,7.0,30.0,4.0,0.0,3.6923038175112577,2299.47
15077911,8.0,5.0,2.0,5.0,3.999999999000045,117.27
15077941,8.0,5.0,3.0,5.0,4.0,10023.9
15077620,7.0,14.0,2.0,5.0,4.235289972900447,40.64
15077001,5.0,26.0,1.0,5.0,8.999998846153847,3.81
15075808,5.0,3.0,2.0,0.0,4.0,9.69
15076380,7.0,5.0,1.0,0.0,6.999999999999998,15.42
15075924,5.0,29.0,5.0,0.0,3.999999998839358,22.6
15077094,5.0,29.0,4.0,5.0,4.0,22.67
15077060,5.0,25.0,3.0,5.0,4.0,13.34
15077915,8.0,9.0,2.0,5.0,4.0,102.92
15076179,6.0,14.0,4.0,0.0,4.235279416494118,210.54
15076786,8.0,21.0,4.0,0.0,3.9999848075808377,16897.05
15076689,8.0,14.0,1.0,0.0,3.9999999999999982,9.71
15077605,7.0,29.0,1.0,5.0,6.999997740655358,5.92
15076511,7.0,16.0,5.0,0.0,3.9069767441860472,6351.08
15077213,5.0,28.0,8.0,5.0,3.9069712643871912,18513.73
15076012,5.0,27.0,8.0,0.0,3.999994992652896,1138.06
15077350,6.0,15.0,3.0,5.0,4.0,24.83
15075955,5.0,30.0,6.0,0.0,3.9999838708553965,7447.85
15075983,5.0,28.0,7.0,0.0,3.9999885200696927,4914.58
15076408,7.0,3.0,2.0,0.0,4.0,19.55
15076725,8.0,20.0,2.0,0.0,3.999997479431138,91.73
15077878,8.0,2.0,1.0,5.0,7.999999632183909,13.5
15077131,5.0,6.0,6.0,5.0,4.235294117647059,610.8
15077614,7.0,8.0,2.0,5.0,4.0,14.69
15075959,5.0,4.0,7.0,0.0,3.9298245614035086,1454.08
15077360,6.0,25.0,3.0,5.0,4.0,113.72
15076392,7.0,17.0,1.0,0.0,6.999999999999998,14.5
15077627,7.0,21.0,2.0,5.0,4.23529038845805,31.64
15076344,6.0,29.0,9.0,0.0,3.862068965517241,13403.24
15076976,5.0,1.0,1.0,5.0,6.9999976891137905,9.72
15075942,5.0,17.0,6.0,0.0,3.9298233157893616,32.19
15077145,5.0,20.0,6.0,5.0,4.5,301.64
15076506,7.0,11.0,5.0,0.0,3.7894736842105265,7864.17
15076703,8.0,28.0,1.0,0.0,4.0,14.96
15076685,8.0,10.0,1.0,0.0,3.999999559891507,13.24
15076306,6.0,21.0,8.0,0.0,3.9789414228678184,12153.11
15077313,6.0,8.0,2.0,5.0,4.0,7.02
15077630,7.0,24.0,2.0,5.0,4.235294096482819,41.28
15076517,7.0,22.0,5.0,0.0,3.5,9537.11
15076082,6.0,7.0,1.0,0.0,7.999999999999998,8.35
15076378,7.0,3.0,1.0,0.0,6.0,9.01
15075899,5.0,4.0,5.0,0.0,4.000000000000001,27.88
15076490,7.0,25.0,4.0,0.0,3.272727272727273,887.77
15077922,8.0,16.0,2.0,5.0,4.0,124.37
15076708,8.0,3.0,2.0,0.0,3.9999992062499423,40.76
15076223,6.0,28.0,5.0,0.0,3.9999937583429914,2186.97
15076746,8.0,11.0,3.0,0.0,4.0,287.45
15075784,5.0,9.0,1.0,0.0,9.0,11.93
15077135,5.0,10.0,6.0,5.0,4.0,288.61
15076032,5.0,17.0,9.0,0.0,3.929819728988616,17291.74
15077150,5.0,25.0,6.0,5.0,4.0,833.59
15075997,5.0,12.0,8.0,0.0,4.080965514407795,955.42
15077332,6.0,27.0,2.0,5.0,4.5,24.36
15077945,8.0,9.0,3.0,5.0,4.0,3764.74
15076684,8.0,9.0,1.0,0.0,3.9999999999999973,9.9
15076396,7.0,21.0,1.0,0.0,6.0,13.36
15077648,7.0,12.0,3.0,5.0,4.499991201683157,506.78
15076512,7.0,17.0,5.0,0.0,3.428571428571429,1123.23
15076995,5.0,20.0,1.0,5.0,9.0,9.72
15076400,7.0,25.0,1.0,0.0,5.999999999999998,14.53
15077067,5.0,2.0,4.0,5.0,4.23529363222795,38.5
15076117,6.0,12.0,2.0,0.0,4.0,10.72
15077321,6.0,16.0,2.0,5.0,4.0,16.78
15075875,5.0,10.0,4.0,0.0,3.9999999999999996,34.74
15076686,8.0,11.0,1.0,0.0,3.9999999999999982,14.0
15076114,6.0,9.0,2.0,0.0,4.5,12.02
15077204,5.0,19.0,8.0,5.0,3.84732824427481,442.57
15077898,8.0,22.0,1.0,5.0,5.999999049428293,16.07
15076990,5.0,15.0,1.0,5.0,8.0,9.98
15076979,5.0,4.0,1.0,5.0,7.000000000000001,9.82
15077924,8.0,18.0,2.0,5.0,4.235294117647059,143.62
15077288,6.0,13.0,1.0,5.0,7.0,3.72
15077379,6.0,14.0,4.0,5.0,3.999999999999999,385.75
15077021,5.0,16.0,2.0,5.0,4.235294117647059,12.85
15076163,6.0,28.0,3.0,0.0,4.0,25.54
15076705,8.0,30.0,1.0,0.0,4.0,13.7
15075856,5.0,21.0,3.0,0.0,4.0,12.33
15077631,7.0,25.0,2.0,5.0,3.999999998999998,35.32
15076152,6.0,17.0,3.0,0.0,4.0,16.24
15076169,6.0,4.0,4.0,0.0,3.999999999381008,33.86
15076750,8.0,15.0,3.0,0.0,4.000000000000001,364.04
15075972,5.0,17.0,7.0,0.0,3.9298245614035086,174.91
15076987,5.0,12.0,1.0,5.0,9.0,9.34
15076424,7.0,19.0,2.0,0.0,4.0,13.24
15077107,5.0,12.0,5.0,5.0,4.5,356.87
15076160,6.0,25.0,3.0,0.0,3.999998389738643,39.42
15076778,8.0,13.0,4.0,0.0,3.4838709677419355,19013.26
15077310,6.0,5.0,2.0,5.0,4.0,11.63
15077198,5.0,13.0,8.0,5.0,3.999991838979374,41467.15
15077961,8.0,25.0,3.0,5.0,3.999993083875808,4893.34
15077690,7.0,24.0,4.0,5.0,4.0809668610762975,14368.42
15077110,5.0,15.0,5.0,5.0,4.235285594333577,638.46
15077949,8.0,13.0,3.0,5.0,4.0,8974.5
15077396,6.0,1.0,5.0,5.0,3.9999884401379404,34098.95
15077688,7.0,22.0,4.0,5.0,3.999986624145338,27385.82
15076159,6.0,24.0,3.0,0.0,4.2352938092755075,34.2
15076754,8.0,19.0,3.0,0.0,4.0,199.97
15076383,7.0,8.0,1.0,0.0,5.9999999999999885,13.87
15077309,6.0,4.0,2.0,5.0,4.0,10.71
15075885,5.0,20.0,4.0,0.0,4.235294117647059,17.65
15076696,8.0,21.0,1.0,0.0,3.9999991866722464,14.48
15076251,6.0,26.0,6.0,0.0,3.84,5471.33
15077172,5.0,17.0,7.0,5.0,3.868421052631579,724.59
15077397,6.0,2.0,5.0,5.0,4.235285198611941,12280.02
15077357,6.0,22.0,3.0,5.0,4.0,63.94
15076791,8.0,26.0,4.0,0.0,3.2727272727272725,4886.0
15076436,7.0,1.0,3.0,0.0,4.0,42.16
15077925,8.0,19.0,2.0,5.0,4.0,32.86
15075958,5.0,3.0,7.0,0.0,3.9873417721518987,1208.4
15076981,5.0,6.0,1.0,5.0,7.999999999999998,9.75
15076501,7.0,6.0,5.0,0.0,3.483870967741935,2614.79
15077045,5.0,10.0,3.0,5.0,4.0,13.34
15077444,6.0,19.0,6.0,5.0,3.8571366212654845,6582.66
15075823,5.0,18.0,2.0,0.0,4.4999999674910045,10.32
15077386,6.0,21.0,4.0,5.0,4.080964112486704,1139.45
15076090,6.0,15.0,1.0,0.0,5.999999999999997,8.77
15077366,6.0,1.0,4.0,5.0,4.0,838.69
15076182,6.0,17.0,4.0,0.0,3.906976705760501,55.4
15076335,6.0,20.0,9.0,0.0,4.235280715017553,30077.8
15076041,5.0,26.0,9.0,0.0,3.9512133854599223,39867.81
15076042,5.0,27.0,9.0,0.0,4.0,2579.4
15076293,6.0,8.0,8.0,0.0,3.978947368421053,6827.43
15076453,7.0,18.0,3.0,0.0,4.0,146.79
15077006,5.0,1.0,2.0,5.0,4.0,6.33
15076015,5.0,30.0,8.0,0.0,3.9183673469387754,11917.4
15077159,5.0,4.0,7.0,5.0,3.999999999999999,1158.49
15077940,8.0,4.0,3.0,5.0,4.0,1179.22
15076500,7.0,5.0,5.0,0.0,3.8620689655172415,17765.17
15077052,5.0,17.0,3.0,5.0,4.0,12.17
15075781,5.0,6.0,1.0,0.0,5.999999999999997,11.87
15077383,6.0,18.0,4.0,5.0,4.363636363636364,3748.5
15076246,6.0,21.0,6.0,0.0,3.987341772151898,19451.44
15077942,8.0,6.0,3.0,5.0,3.789473684210526,9121.04
15077075,5.0,10.0,4.0,5.0,4.0,32.72
15077936,8.0,30.0,2.0,5.0,4.0,161.58
15077031,5.0,26.0,2.0,5.0,4.500000000000001,14.07
15077342,6.0,7.0,3.0,5.0,4.0,33.32
15077191,5.0,6.0,8.0,5.0,4.2352855633857205,7229.89
15076199,6.0,4.0,5.0,0.0,3.891891891891892,407.18
15076787,8.0,22.0,4.0,0.0,3.2727272727272725,5068.65
15077623,7.0,17.0,2.0,5.0,4.0,34.26
15077615,7.0,9.0,2.0,5.0,4.499999528327761,48.72
15075913,5.0,18.0,5.0,0.0,4.49999999671756,31.73
15076549,7.0,24.0,6.0,0.0,3.0,26556.74
15076245,6.0,20.0,6.0,0.0,4.235286601664468,743.05
15075904,5.0,9.0,5.0,0.0,4.49999909999959,50.06
15075860,5.0,25.0,3.0,0.0,3.999999896082539,12.81
15076452,7.0,17.0,3.0,0.0,3.9999993888866694,70.86
15076765,8.0,30.0,3.0,0.0,3.2,372.92
15077964,8.0,28.0,3.0,5.0,3.9999921616328167,11246.17
15076420,7.0,15.0,2.0,0.0,4.0,12.1
15077628,7.0,22.0,2.0,5.0,4.0,15.89
15076409,7.0,4.0,2.0,0.0,4.0,12.69
15076471,7.0,6.0,4.0,0.0,3.857138513472134,615.81
15075971,5.0,16.0,7.0,0.0,4.235294117647059,359.98
15076727,8.0,22.0,2.0,0.0,3.9999999990003774,38.26
15076128,6.0,23.0,2.0,0.0,3.9999999994999995,10.85
15075810,5.0,5.0,2.0,0.0,4.0,8.69
15076386,7.0,11.0,1.0,0.0,5.999999999999998,13.56
15076494,7.0,29.0,4.0,0.0,3.9999899198745896,1260.2
15076127,6.0,22.0,2.0,0.0,4.0,9.61
15076052,5.0,7.0,10.0,0.0,4.235285153435589,1349.38
15075989,5.0,4.0,8.0,0.0,3.920479509928794,3413.49
15077370,6.0,5.0,4.0,5.0,3.999994730200251,1962.84
15075835,5.0,30.0,2.0,0.0,4.0,9.23
15077184,5.0,29.0,7.0,5.0,3.999994957942677,1061.66
15076532,7.0,7.0,6.0,0.0,3.6788321167883207,40266.84
15076475,7.0,10.0,4.0,0.0,3.9999865607292655,7101.12
15077955,8.0,19.0,3.0,5.0,3.999994941401642,396.0
15075811,5.0,6.0,2.0,0.0,4.0,7.22
15077203,5.0,18.0,8.0,5.0,4.5,1046.21
15076456,7.0,21.0,3.0,0.0,4.0,33.8
15076777,8.0,12.0,4.0,0.0,3.0,7565.78
15077959,8.0,23.0,3.0,5.0,3.7333333333333334,1270.71
15077616,7.0,10.0,2.0,5.0,4.0,28.26
15077960,8.0,24.0,3.0,5.0,3.9375000000000004,10811.09
15075976,5.0,21.0,7.0,0.0,3.9999894434637713,1506.09
15076154,6.0,19.0,3.0,0.0,4.2352926221014435,35.67
15076018,5.0,3.0,9.0,0.0,3.984189723320158,3068.15
15076422,7.0,17.0,2.0,0.0,4.0,13.92
15077185,5.0,30.0,7.0,5.0,3.8684165156736463,9510.19
15076051,5.0,6.0,10.0,0.0,3.8918875122769245,5925.6
15075821,5.0,16.0,2.0,0.0,4.235294117647059,8.71
15076232,6.0,7.0,6.0,0.0,4.235284883265164,3023.39
15076097,6.0,22.0,1.0,0.0,6.0,7.57
15077011,5.0,6.0,2.0,5.0,4.235294117647059,13.52
15076737,8.0,2.0,3.0,0.0,4.0,180.3
15076282,6.0,27.0,7.0,0.0,3.789468534147031,6247.75
15075813,5.0,8.0,2.0,0.0,4.0,8.35
15075966,5.0,11.0,7.0,0.0,3.9529411764705884,553.83
15076433,7.0,28.0,2.0,0.0,4.0,13.5
15077655,7.0,19.0,3.0,5.0,3.9999999994999995,63.68
15075908,5.0,13.0,5.0,0.0,4.0,73.46
15077421,6.0,26.0,5.0,5.0,4.0,2038.68
15076200,6.0,5.0,5.0,0.0,3.9841897233201586,874.85
15077329,6.0,24.0,2.0,5.0,4.2352941171235035,14.09
15075804,5.0,29.0,1.0,0.0,6.999999999999998,9.33
15076520,7.0,25.0,5.0,0.0,3.210186747211206,9348.5
15077652,7.0,16.0,3.0,5.0,4.0,1027.04
15076216,6.0,21.0,5.0,0.0,3.9999955671262297,758.59
15077893,8.0,17.0,1.0,5.0,6.0,5.36
15076173,6.0,8.0,4.0,0.0,3.9999999999999982,30.38
15076720,8.0,15.0,2.0,0.0,4.0,24.18
15077956,8.0,20.0,3.0,5.0,4.0,1831.65
15077282,6.0,7.0,1.0,5.0,6.0,10.89
15075816,5.0,11.0,2.0,0.0,4.0,7.53
15075870,5.0,5.0,4.0,0.0,4.0,17.66
15076035,5.0,20.0,9.0,0.0,4.235287419663562,724.6
15076237,6.0,12.0,6.0,0.0,3.968498669877898,928.3
15077624,7.0,18.0,2.0,5.0,4.499999500549467,58.42
15077211,5.0,26.0,8.0,5.0,4.499986326413918,11206.54
15077894,8.0,18.0,1.0,5.0,7.999999999999997,5.44
15077618,7.0,12.0,2.0,5.0,4.499999999449999,35.42
15075900,5.0,5.0,5.0,0.0,4.000000000000005,20.01
15076254,6.0,29.0,6.0,0.0,3.9069725369409287,457.67
15077196,5.0,11.0,8.0,5.0,3.9873417721518987,32123.8
15076745,8.0,10.0,3.0,0.0,3.9999952074354885,3261.24
15077399,6.0,4.0,5.0,5.0,4.0,2749.29
15077637,7.0,1.0,3.0,5.0,4.0,347.54
15077072,5.0,7.0,4.0,5.0,4.0,32.31
15076479,7.0,14.0,4.0,0.0,4.0,262.29
15077380,6.0,15.0,4.0,5.0,4.0,286.79
